Ids_Prd,R_Csump,All_Emp,NetExports,M1,M2,CPI,^GSPC,Intr_10Y,Moody_aaa,Labor_partic,Imports_Goods,Customs_Duties,GDP_nominal,working_hour_manuf,Ef_Fed_Rate,Unemp,Per_savings,Real GDP,dataset
0.033023022700964244,0.010635772392530995,0.011062458754208748,0.0,0.014285957247476944,0.019433030971169885,0.01183445764700286,-0.005300577617548541,0.07275935428242852,0.0912795415381551,0.0033444847228469854,0.0,0.0,0.0,40.63333333333333,4.173333333333333,3.9,12.5,0.0075102604766694725,train
0.005617745737541036,0.023993388787403536,0.005886972551495617,0.0,0.01193072720182986,0.015879350674675052,0.008784829555732454,-0.0673768779777495,0.006993035490970412,-0.013008313513000802,-0.005020931050099264,0.0,0.0,0.0,40.666666666666664,4.79,3.733333333333333,11.9,0.02018756338194727,train
0.016268109231836192,0.011698066764880721,0.009023729870353492,0.0,0.020806298704488135,0.017475811920277806,0.01159433278091937,0.12132690503869892,-0.0034904049397685988,0.027443207296603322,0.006688988150796327,0.0,0.0,0.0,40.699999999999996,5.983333333333333,3.5666666666666664,12.0,0.016565757068628173,train
0.0050306535062354385,0.010583016145751856,0.008490471786538833,0.0,0.017273394668342767,0.02007000407862769,0.011461443519006576,0.007475122558147973,-0.04652001563489283,-0.05062305307559667,-0.008368249670516192,0.0,0.0,0.0,40.800000000000004,5.946666666666666,3.533333333333333,10.6,0.007715345638743543,train
0.017989385026412563,0.004719697516793797,0.011094122441390297,0.0,0.024097551579060905,0.023564103513066037,0.014144507386165017,0.04943424572937172,0.09929822098228058,0.0773332034031704,0.0033557078469721446,0.0,0.0,0.0,40.86666666666667,5.916666666666667,3.4,10.833333333333334,0.003920047554242245,train
0.020221116912600756,0.010003248972470402,0.009442913655826501,0.0,0.013085239548654926,0.013319509917488759,0.013947227480850088,-0.06972455465191274,0.04380262265839274,0.060168521466452685,0.0033444847228469854,0.0,0.0,0.0,40.666666666666664,6.566666666666666,3.4,10.066666666666666,0.015523196020344798,train
0.0022500440708097535,0.006905671237513733,0.010402752111090763,0.0,0.006478966097709815,0.007112528899717141,0.013755375068485343,-0.0018884701833536965,0.04196419909903226,0.01880026450014749,0.0033333364197583037,0.0,0.0,0.0,40.800000000000004,8.326666666666666,3.4333333333333336,10.299999999999999,0.0030289475651379405,train
0.007335312562586793,0.009092670230919975,0.0039279457072805,0.0,0.003966291763829233,0.006203707643958722,0.013568729206069108,-0.04763707272143858,0.0859961484760352,0.02266385957721173,0.003322262191978176,0.0,0.0,0.0,40.6,8.983333333333333,3.5666666666666664,11.633333333333333,0.006577842035149217,train
-0.011866306538360405,0.0030950194932279906,0.004600620122616306,0.0,0.00886705317083436,0.009914611130518836,0.016043124840575462,-0.03648801982033323,0.06619566686589007,0.0781015876851916,-0.0016597514183640527,0.0,0.0,0.0,40.53333333333333,8.94,3.5666666666666664,11.6,-0.004894046837826238,train
-0.020647433770364376,0.005219154181902219,0.002943404698420693,0.0,0.008789119078501884,-0.0010211028797355581,0.015789801732635222,-0.027454426321181558,-0.0788451679299631,0.015424470325631656,0.006622540760493401,0.0,0.0,0.0,40.233333333333334,8.573333333333332,4.166666666666667,11.966666666666667,-0.0014900266753858915,train
-0.006980969692804706,0.011006144037854604,-0.005923655726936872,0.0,0.0091943546328217,0.013361720990408443,0.01297035044262751,-0.15948308517529064,0.10337835445383492,0.0784716154414955,-0.006622540760493401,0.0,0.0,0.0,39.8,7.886666666666667,4.766666666666667,12.666666666666666,0.001416180892475083,train
-0.006249454267730048,0.00887926082340229,-0.0011974109183583437,0.0,0.020029281875572735,0.026526754333429103,0.010256500167189042,0.08602774581821393,-0.05911109940220571,-0.04708171873341138,0.0,0.0,0.0,0.0,39.800000000000004,6.706666666666667,5.166666666666667,13.266666666666666,0.009172477759880948,train
