Date,^GSPC
2017-07-31,2454.102502441406
2017-08-31,2456.2230702275815
2017-09-30,2492.8410400390626
2017-10-31,2556.9972700639205
2017-11-30,2593.605736142113
2017-12-31,2664.34052734375
2018-01-31,2789.8038155691966
2018-02-28,2705.1552477384867
2018-03-31,2702.7738211495534
2018-04-30,2653.6252092633927
2018-05-31,2701.4936190518465
2018-06-30,2754.3528878348216
2018-07-31,2793.643357049851
2018-08-31,2857.8204292629075
2018-09-30,2901.5005139802633
2018-10-31,2785.4647800611415
2018-11-30,2723.231422061012
2018-12-31,2567.3073858963817
2019-01-31,2607.3899972098216
2019-02-28,2754.8642064144738
2019-03-31,2803.9837937127977
2019-04-30,2903.799979073661
2019-05-31,2854.705910422585
2019-06-30,2890.165979003906
2019-07-31,2996.1136363636365
2019-08-31,2897.450450550426
2019-09-30,2982.156005859375
2019-10-31,2977.675197435462
2019-11-30,3104.9044921875
2019-12-31,3176.74951171875
2020-01-31,3278.202857607887
2020-02-29,3277.3141832853617
2020-03-31,2652.393632368608
2020-04-30,2761.9752255394346
2020-05-31,2919.6084838867187
2020-06-30,3104.6609330610795
2020-07-31,3207.6190962357955
2020-08-31,3391.7100190662204
2020-09-30,3365.516671316964
2020-10-31,3418.6999955610795
2020-11-30,3548.99248046875
2020-12-31,3695.3100142045455
2021-01-31,3793.7484323601975
2021-02-28,3883.4321160567433
2021-03-31,3910.5082795516305
2021-04-30,4141.176199776785
2021-05-31,4167.849536132812
2021-06-30,4238.48954634233
2021-07-31,4363.712797619048
2021-08-31,4453.965931285511
2021-09-30,4445.543317522322
2021-10-31,4460.707077752976
2021-11-30,4667.386648995535
2021-12-31,4674.772771661932
2022-01-31,4573.815454101563
2022-02-28,4435.980494449013
2022-03-31,4391.265264096467
2022-04-30,4391.29599609375
2022-05-31,4040.3600027901784
2022-06-30,3898.9466843377977
2022-07-31,3911.7294921875
2022-08-31,4158.563083814538
2022-09-30,3850.5204961867557
2022-10-31,3726.050955636161
2022-11-30,3917.488595145089
2022-12-31,3912.3809523809523
2023-01-31,3960.656530761719
2023-02-28,4079.6847245065787
2023-03-31,3968.5591457201085
2023-04-30,4121.467362253289
2023-05-31,4146.1731955788355
2023-06-30,4345.372837611607
2023-07-31,4508.07548828125
2023-08-31,4457.358674422554
2023-09-30,4409.094995117188
2023-10-31,4269.400945490057
2023-11-30,4460.063313802083
2023-12-31,4685.051489257812
2024-01-31,4804.491513206845
2024-02-29,5011.96142578125
2024-03-31,5170.572485351562
2024-04-30,5112.492742365057
2024-05-31,5235.225497159091
2024-06-30,5415.140496504934
2024-07-31,5538.004572088068
2024-08-31,5478.214577414773
2024-09-30,5621.26044921875
2024-10-31,5792.319548233696
2024-11-30,5929.915991210937
2024-12-31,6010.908551897322
2025-01-31,5979.51552734375
2025-02-28,6038.689967105263
2025-03-31,5683.983351934524
2025-04-30,5369.495721726191
2025-05-31,5810.919480096726
2025-06-30,6029.951513671875
2025-07-31,6296.498180042614
2025-08-31,6408.949474516369
2025-09-30,6584.0180896577385
2025-10-31,6735.691724694293
2025-11-30,6740.885767886513
2025-12-31,6853.3838123139885
